"CO_ANO";"CO_MES";"CO_NCM";"SG_UF_NCM";"VL_FOB"
2024;4;"21069010";"SC";10
2024;4;"33069000";"SC";13158
2024;5;"84834090";"SC";249
2024;2;"07070000";"SC";41
2024;5;"85444200";"SC";14854
2024;4;"76169900";"SC";4834
2024;3;"40169990";"SC";122
2024;4;"15155000";"SC";15
2024;4;"07122000";"SC";32
2024;1;"19021900";"SC";75
2024;1;"84821010";"SC";6267
2024;2;"48041100";"SC";480364
2024;4;"11010010";"SC";55
2024;5;"49089000";"SC";86206
2024;4;"07099990";"SC";47
2024;2;"07041000";"SC";38
2024;4;"18069000";"SC";42
2024;4;"85176259";"SC";6696
2024;1;"82082000";"SC";2074
2024;2;"62044200";"SC";227
2024;2;"82041200";"SC";9
2024;3;"84189900";"SC";884
2024;2;"85364900";"SC";14813
2024;5;"19059010";"SC";106
2024;1;"84834090";"SC";1872
2024;1;"02063000";"SC";63
2024;1;"02101900";"SC";48
2024;5;"34025000";"SC";45
2024;4;"07049000";"SC";157
2024;3;"02072700";"SC";199169
2024;3;"84329000";"SC";88230
2024;3;"85049040";"SC";76852
2024;4;"94016900";"SC";4632
2024;4;"85444200";"SC";1675
2024;4;"40021919";"SC";51894
2024;3;"07019000";"SC";42
2024;5;"85030090";"SC";318
2024;2;"08045020";"SC";107
2024;4;"62024000";"SC";178
2024;2;"84189900";"SC";2266
2024;1;"05100090";"SC";77446
2024;2;"21023000";"SC";8
2024;5;"22042100";"SC";21
2024;3;"90271000";"SC";2586
2024;4;"03049900";"SC";258
2024;3;"47071000";"SC";352033
2024;4;"84835010";"SC";5948
2024;2;"64039190";"SC";12081
2024;4;"85049040";"SC";41836
2024;2;"08071100";"SC";9
2024;5;"84331100";"SC";174
2024;2;"39173290";"SC";505
2024;1;"16010000";"SC";6771
2024;3;"02071400";"SC";17825
2024;1;"15092000";"SC";310
2024;4;"84313900";"SC";48
2024;5;"39235000";"SC";13529
2024;4;"61045900";"SC";48
2024;4;"02032900";"SC";145800
2024;4;"87089990";"SC";323814
2024;5;"21031010";"SC";22
2024;4;"84099912";"SC";46546
2024;2;"11010010";"SC";37
2024;2;"61083200";"SC";505
2024;3;"94059900";"SC";625
2024;3;"16010000";"SC";34111
2024;3;"08081000";"SC";167
2024;2;"07149000";"SC";100
2024;1;"84313900";"SC";60443
2024;2;"08071100";"SC";56
2024;5;"95066200";"SC";686
2024;2;"84368000";"SC";315676
2024;4;"08061000";"SC";13
2024;5;"85361000";"SC";35
2024;4;"39262000";"SC";72950
2024;5;"83024200";"SC";9
2024;1;"70099200";"SC";75
2024;1;"09041200";"SC";84
2024;3;"12019000";"SC";131954
2024;5;"84313900";"SC";700
2024;3;"07129090";"SC";16
2024;1;"94036000";"SC";242
2024;4;"61034300";"SC";890
2024;3;"02071400";"SC";1008
2024;5;"73182900";"SC";1775
2024;3;"02072700";"SC";41093
2024;4;"03048990";"SC";145
2024;4;"24013000";"SC";16434
2024;4;"85043221";"SC";1384
2024;3;"94039100";"SC";12039
2024;3;"62034300";"SC";188
2024;3;"08109016";"SC";96
2024;4;"20089710";"SC";32
2024;4;"85015310";"SC";264528
2024;4;"62089100";"SC";5878
2024;5;"32061110";"SC";198749
2024;5;"61032300";"SC";295
2024;1;"29420000";"SC";18144
2024;2;"62059010";"SC";1264
2024;1;"13021999";"SC";30000
2024;5;"85389090";"SC";380
2024;4;"15162000";"SC";217
2024;1;"61082100";"SC";1157
2024;1;"39219090";"SC";90507
2024;1;"56075090";"SC";2282
2024;1;"73182200";"SC";15
2024;3;"07093000";"SC";27
2024;2;"85015310";"SC";212569
2024;5;"20087090";"SC";3
2024;3;"62052000";"SC";6094
2024;2;"08045020";"SC";18
2024;4;"96032900";"SC";19
2024;5;"65050022";"SC";43
2024;2;"02101200";"SC";367
2024;3;"85015210";"SC";24170
2024;5;"54024400";"SC";56392
2024;4;"03047400";"SC";627
2024;4;"85444200";"SC";904
2024;5;"18063110";"SC";12
2024;4;"04012010";"SC";23
2024;1;"07061000";"SC";95
2024;2;"54075210";"SC";296
2024;2;"61061000";"SC";1051
2024;4;"60063120";"SC";290
2024;4;"84828000";"SC";359
2024;3;"07095900";"SC";114
2024;5;"27101932";"SC";4196
2024;2;"07089000";"SC";26
2024;5;"23091000";"SC";157011
2024;5;"20011000";"SC";64
2024;5;"73219000";"SC";554
2024;3;"84834090";"SC";47275
2024;4;"68053090";"SC";7616
2024;2;"84519090";"SC";5629
2024;4;"90328990";"SC";157978
2024;2;"70191290";"SC";1215
2024;5;"68053090";"SC";140
2024;4;"62044200";"SC";1539
2024;4;"38089419";"SC";1719
2024;1;"32091010";"SC";125
2024;3;"17019900";"SC";321
2024;1;"39235000";"SC";2341
2024;2;"62032200";"SC";101
2024;4;"12099100";"SC";18750
2024;5;"44072990";"SC";6014
2024;1;"84649090";"SC";877
2024;4;"74182000";"SC";5533
2024;4;"84099917";"SC";61
2024;5;"84329000";"SC";58472
2024;1;"20082010";"SC";11
2024;1;"04061090";"SC";29
2024;3;"84139190";"SC";19939
2024;2;"58063200";"SC";17041
2024;4;"85365090";"SC";338
2024;2;"87087090";"SC";1351
2024;4;"76161000";"SC";5
2024;4;"02032200";"SC";261
2024;5;"63014000";"SC";17
2024;5;"40129090";"SC";65330
2024;5;"73181900";"SC";1225
2024;3;"72149990";"SC";944
2024;4;"17011300";"SC";13
2024;1;"85322590";"SC";176
2024;5;"44199000";"SC";1656
2024;3;"16042010";"SC";20
2024;5;"61099000";"SC";570
2024;4;"63079090";"SC";6
2024;1;"48194000";"SC";2120
2024;5;"83021000";"SC";5853
2024;4;"44013100";"SC";46626
2024;4;"44079990";"SC";76164
2024;4;"20089710";"SC";78
2024;2;"84741000";"SC";109686
2024;5;"85389090";"SC";500
2024;3;"61045200";"SC";210
2024;5;"96032900";"SC";272
2024;2;"62024000";"SC";104
2024;2;"08061000";"SC";54
2024;2;"96031000";"SC";1069
2024;1;"84139190";"SC";22313
2024;2;"84389000";"SC";91
2024;3;"22090000";"SC";10
2024;4;"59119000";"SC";11
2024;1;"39259090";"SC";54
2024;1;"84193900";"SC";3223
2024;4;"07061000";"SC";16
2024;3;"62043900";"SC";82
2024;4;"85015210";"SC";503
2024;5;"04061090";"SC";27
2024;2;"62044300";"SC";211
2024;2;"02022090";"SC";70
2024;2;"60033000";"SC";801
2024;2;"84818093";"SC";2108
2024;1;"73049011";"SC";1079
2024;1;"39174090";"SC";60
2024;1;"84172000";"SC";2410
2024;1;"69111090";"SC";13781
2024;4;"68053090";"SC";1382
2024;1;"73071990";"SC";144033
2024;3;"84314929";"SC";2272
2024;5;"61013000";"SC";124
2024;2;"17049090";"SC";116
2024;2;"39211390";"SC";438
2024;3;"85044021";"SC";15
2024;3;"84389000";"SC";3206
2024;2;"61023000";"SC";420
2024;1;"44029000";"SC";127
2024;1;"84799090";"SC";1308
2024;4;"85059090";"SC";38
2024;5;"02071400";"SC";144800
2024;3;"20057000";"SC";11
2024;3;"85381000";"SC";937
2024;5;"40169990";"SC";141
2024;1;"84833090";"SC";1372
2024;3;"07093000";"SC";31
2024;5;"08041020";"SC";27
2024;2;"39269090";"SC";328
2024;3;"61079910";"SC";144
2024;4;"32091010";"SC";52165
2024;5;"96032900";"SC";13944
2024;3;"85369090";"SC";184
2024;4;"39233090";"SC";106
2024;4;"62046200";"SC";32
2024;2;"35069900";"SC";99
2024;1;"33021000";"SC";14
2024;1;"82074020";"SC";45
2024;1;"84834090";"SC";61546
2024;3;"84811000";"SC";292
2024;5;"85176259";"SC";18774
2024;5;"49089000";"SC";413
2024;4;"44079990";"SC";63856
2024;4;"84149031";"SC";1131
2024;4;"83024900";"SC";88
2024;3;"03021400";"SC";470
2024;1;"90312090";"SC";7162
2024;1;"84198190";"SC";13015
2024;3;"08051000";"SC";297
2024;3;"32110000";"SC";58
2024;5;"84313900";"SC";15282
2024;3;"02032900";"SC";229316
2024;4;"39269090";"SC";17166
2024;3;"73158200";"SC";223
2024;5;"84386000";"SC";2668
2024;2;"64039990";"SC";503
2024;3;"85015210";"SC";2099398
2024;3;"85044050";"SC";162643
2024;3;"62045300";"SC";1139
2024;1;"80030000";"SC";152763
2024;1;"07041000";"SC";200
2024;5;"87163900";"SC";56868
2024;4;"18063210";"SC";4
2024;1;"61159500";"SC";3956
2024;2;"62044400";"SC";621
2024;2;"56022100";"SC";1
2024;4;"07099200";"SC";33
2024;4;"48042100";"SC";11301
2024;5;"61045300";"SC";57
2024;1;"82054000";"SC";20
2024;1;"18069000";"SC";116
2024;1;"85015110";"SC";16576
2024;2;"02031100";"SC";341
2024;4;"48041100";"SC";208426
2024;5;"85363090";"SC";1759
2024;2;"08013200";"SC";53
2024;2;"07101000";"SC";119
2024;4;"07089000";"SC";43
2024;4;"84748090";"SC";14920
2024;3;"52053100";"SC";6178
2024;4;"85447090";"SC";179
2024;2;"16010000";"SC";863
2024;4;"07070000";"SC";24
2024;5;"84389000";"SC";333570
2024;3;"08051000";"SC";188
2024;5;"84812090";"SC";1870
2024;4;"61043300";"SC";274
2024;4;"54072000";"SC";40368
2024;1;"84139190";"SC";5171
2024;1;"84669330";"SC";968
2024;5;"04089100";"SC";333
2024;3;"90262090";"SC";1336
2024;1;"82084000";"SC";7292
2024;3;"08051000";"SC";277
2024;1;"85321000";"SC";5238
2024;5;"84145990";"SC";3301
2024;3;"19041000";"SC";18
2024;5;"08045020";"SC";22
2024;1;"09041200";"SC";27
2024;1;"03035400";"SC";35
2024;2;"70071900";"SC";1638
2024;1;"07097000";"SC";10
2024;1;"62063000";"SC";2159
2024;1;"81130090";"SC";4712
2024;2;"20098913";"SC";177
2024;2;"15011000";"SC";42160
2024;2;"64029990";"SC";24466
2024;2;"62122000";"SC";494
2024;4;"23012010";"SC";37941
2024;5;"34054000";"SC";309
2024;3;"83023000";"SC";18
2024;4;"74032200";"SC";48
2024;3;"08039000";"SC";68
2024;3;"85381000";"SC";250
2024;3;"28363000";"SC";302
2024;1;"04051000";"SC";32
2024;5;"84099930";"SC";2695
2024;2;"84399100";"SC";16000
2024;4;"61046900";"SC";15
2024;3;"72149990";"SC";13
2024;2;"07099990";"SC";12
2024;4;"03035300";"SC";108
2024;2;"39269090";"SC";5018
2024;1;"85043119";"SC";17
2024;2;"82100090";"SC";254
2024;3;"19053100";"SC";362
2024;1;"61052000";"SC";469
2024;3;"07096000";"SC";786
2024;3;"85176262";"SC";464
2024;1;"68053090";"SC";28342
2024;2;"39269090";"SC";2680
2024;1;"84839000";"SC";3669
2024;2;"40169300";"SC";434
2024;3;"44182900";"SC";25410
2024;5;"85389090";"SC";815
2024;5;"39199090";"SC";95
2024;5;"63079090";"SC";81
2024;5;"73151210";"SC";228
2024;4;"85015110";"SC";1643
2024;3;"02101900";"SC";152
2024;1;"87089300";"SC";452
2024;4;"94049000";"SC";75514
2024;1;"21032010";"SC";131
2024;3;"16023230";"SC";724248
2024;2;"85365090";"SC";8342
2024;2;"33052000";"SC";3037
2024;1;"73182200";"SC";364
2024;1;"44072990";"SC";103378
2024;5;"84821010";"SC";329
2024;5;"85369090";"SC";123
2024;2;"85389010";"SC";543
2024;4;"85044030";"SC";432
2024;2;"63079090";"SC";11200
2024;5;"84313900";"SC";9150
2024;5;"39172900";"SC";3911
2024;2;"35030019";"SC";1916543
2024;3;"84136019";"SC";3545
2024;4;"44123900";"SC";15445
2024;2;"76081000";"SC";4090
2024;5;"89039300";"SC";69702
2024;5;"48042100";"SC";45968
2024;3;"85168090";"SC";559
2024;1;"59069900";"SC";2560
2024;2;"84368000";"SC";68943
2024;2;"40059190";"SC";1808
2024;2;"69022099";"SC";1373
2024;4;"85371020";"SC";8793
2024;2;"95030099";"SC";59
2024;4;"39269090";"SC";70
2024;2;"15079011";"SC";266
2024;3;"11042300";"SC";169
2024;3;"07039090";"SC";8
2024;1;"87084090";"SC";4
2024;1;"07032090";"SC";41
2024;4;"48239099";"SC";20159
2024;4;"20041000";"SC";82
2024;3;"62045200";"SC";16
2024;2;"61152100";"SC";2853
2024;4;"85015110";"SC";555
2024;3;"85176259";"SC";440
2024;3;"54075210";"SC";18940
2024;3;"85015310";"SC";646483
2024;2;"61046900";"SC";759
2024;1;"39202090";"SC";89207
2024;5;"85437099";"SC";5213
2024;3;"84839000";"SC";460
2024;4;"40169300";"SC";6760
2024;4;"84799090";"SC";4989
2024;2;"18063210";"SC";148
2024;3;"39095019";"SC";236
2024;2;"73151100";"SC";10147
2024;3;"08072000";"SC";107
2024;2;"04051000";"SC";59
2024;3;"85318000";"SC";77
2024;2;"85015210";"SC";322279
2024;4;"61143000";"SC";4836
2024;2;"02031900";"SC";126
2024;2;"54011012";"SC";1105
2024;3;"84849000";"SC";55
2024;2;"02064900";"SC";11355
2024;5;"84822010";"SC";255
2024;2;"13021999";"SC";3849
2024;4;"62043200";"SC";26
2024;3;"02062910";"SC";608
2024;3;"90019090";"SC";2862
2024;5;"33074900";"SC";95
2024;4;"65050012";"SC";1312
2024;3;"61019090";"SC";1445
2024;3;"65050031";"SC";9
2024;3;"84143011";"SC";10699
2024;5;"32089029";"SC";319
2024;3;"84821010";"SC";471
2024;2;"19059090";"SC";28
2024;1;"38089999";"SC";5
2024;1;"61046300";"SC";769
2024;3;"85015310";"SC";302478
2024;3;"85015110";"SC";9187
2024;2;"48182000";"SC";21346
2024;3;"54060010";"SC";1048
2024;4;"90308490";"SC";11499
2024;2;"61046300";"SC";434
2024;3;"84798999";"SC";5813
2024;2;"39199090";"SC";1180
2024;5;"39201010";"SC";730
2024;4;"07051900";"SC";162
2024;4;"86090000";"SC";9600
2024;4;"84145990";"SC";882
2024;4;"07070000";"SC";7
2024;1;"62034300";"SC";56
2024;4;"18063110";"SC";3
2024;4;"27101999";"SC";28
2024;5;"84099190";"SC";15
2024;5;"84219910";"SC";2860
2024;1;"85015210";"SC";127519
2024;1;"62046300";"SC";16142
2024;1;"70134100";"SC";3
2024;2;"85311090";"SC";820
2024;4;"69072300";"SC";5023
2024;3;"40103900";"SC";128
2024;5;"16042010";"SC";59
2024;5;"04029900";"SC";15
2024;2;"39259010";"SC";2659
2024;3;"85030090";"SC";1114
2024;5;"84139190";"SC";66879
2024;2;"85044030";"SC";470
2024;2;"20079923";"SC";33396
2024;2;"85364900";"SC";149357
2024;3;"76169900";"SC";4301
2024;5;"12119010";"SC";2
2024;4;"85122011";"SC";101
2024;2;"39269090";"SC";1590
2024;3;"11041200";"SC";44
2024;1;"85364100";"SC";7702
2024;1;"94036000";"SC";80458
2024;5;"32151100";"SC";10230
2024;5;"02032900";"SC";759536
2024;4;"39033020";"SC";499
2024;4;"85371090";"SC";51810
2024;3;"33072010";"SC";44
2024;4;"84849000";"SC";73
2024;4;"73181500";"SC";69
2024;1;"85447090";"SC";1640
2024;4;"42023100";"SC";36
2024;3;"08043000";"SC";41
2024;2;"65050019";"SC";4
2024;1;"69072200";"SC";1195
2024;3;"49111090";"SC";20
2024;5;"62059090";"SC";2651
2024;3;"87081000";"SC";357
2024;4;"39269090";"SC";460
2024;5;"69120000";"SC";417631
2024;1;"73181600";"SC";57
2024;3;"84189900";"SC";1746
2024;5;"29157031";"SC";67
2024;2;"04032000";"SC";22
2024;3;"61046200";"SC";352
2024;4;"40151900";"SC";3442
2024;4;"84145990";"SC";12321
2024;4;"02032200";"SC";42
2024;1;"02032900";"SC";135696
2024;5;"84661000";"SC";68
2024;2;"94036000";"SC";272
2024;4;"60041042";"SC";70050
2024;3;"61034200";"SC";342
2024;1;"39039020";"SC";78400
2024;1;"48191000";"SC";3
2024;5;"95062900";"SC";4537
2024;3;"90262010";"SC";52
2024;4;"60062200";"SC";71535
2024;1;"20098990";"SC";23
2024;1;"61062000";"SC";9704
2024;4;"73182100";"SC";515
2024;3;"84379000";"SC";10292
2024;5;"08119000";"SC";20
2024;1;"84306100";"SC";2891
2024;3;"85030090";"SC";3442
2024;5;"16023230";"SC";29
2024;1;"85364900";"SC";588
2024;3;"39100012";"SC";86080
2024;3;"35030019";"SC";1691020
2024;5;"02032900";"SC";301454
2024;2;"85364100";"SC";21602
2024;2;"13021999";"SC";31421
2024;1;"16041410";"SC";13
2024;1;"82119390";"SC";2
2024;5;"61023000";"SC";318
2024;3;"07133319";"SC";94
2024;5;"25083000";"SC";1908
2024;2;"62053000";"SC";6214
2024;1;"85369090";"SC";1823
2024;3;"21069010";"SC";19739
2024;3;"19051000";"SC";12
2024;2;"60041031";"SC";636
2024;5;"85437099";"SC";10152
2024;5;"61099000";"SC";410
2024;2;"60064200";"SC";1622
2024;2;"84213100";"SC";394
2024;4;"61043300";"SC";254
2024;5;"08051000";"SC";90
2024;5;"02071220";"SC";688892
2024;1;"03034300";"SC";156099
2024;5;"73269090";"SC";29
2024;3;"84835010";"SC";261
2024;1;"68053090";"SC";9
2024;5;"33021000";"SC";4311
2024;5;"90211099";"SC";66376
2024;2;"16023220";"SC";101409
2024;3;"84122110";"SC";903
2024;3;"08119000";"SC";33
2024;4;"44081099";"SC";9796
2024;1;"62044300";"SC";388
2024;4;"04069010";"SC";69
2024;5;"84821090";"SC";18
2024;1;"20089710";"SC";95
2024;4;"84821010";"SC";598
2024;2;"75089090";"SC";1098
2024;4;"85168010";"SC";1672
2024;4;"19053100";"SC";3092
2024;5;"84149039";"SC";19
2024;3;"24012030";"SC";396772
2024;2;"84832000";"SC";12195
2024;4;"02071400";"SC";147054
2024;2;"22060090";"SC";44914
2024;4;"61152100";"SC";1014
2024;3;"85444900";"SC";173
2024;4;"85030090";"SC";693
2024;4;"87089990";"SC";264170
2024;5;"55112000";"SC";31
2024;1;"49119900";"SC";27283
2024;3;"21050010";"SC";389
2024;4;"49089000";"SC";1998
2024;1;"62044400";"SC";2722
2024;1;"84834010";"SC";8818
2024;1;"32151100";"SC";365
2024;1;"84626100";"SC";418
2024;4;"85049040";"SC";5285
2024;3;"64022000";"SC";214
2024;2;"73202010";"SC";81
2024;2;"94016900";"SC";4742
2024;4;"09041200";"SC";18
2024;5;"84143011";"SC";57713
2024;3;"73170020";"SC";528
2024;5;"39069019";"SC";1830
2024;4;"82130000";"SC";170
2024;1;"87089990";"SC";156
2024;4;"85015110";"SC";82
2024;2;"10062010";"SC";306
2024;3;"07093000";"SC";58
2024;4;"19012090";"SC";3095
2024;1;"21039099";"SC";37
2024;1;"56041000";"SC";7288
2024;5;"84029000";"SC";25055
2024;5;"17011400";"SC";90
2024;2;"39079999";"SC";11471
2024;5;"69111090";"SC";1409
2024;1;"85443000";"SC";97
2024;5;"40169990";"SC";41
2024;2;"85049040";"SC";327
2024;2;"85381000";"SC";1251
2024;1;"40169300";"SC";65
2024;4;"69072100";"SC";39630
2024;4;"22030000";"SC";1277
2024;5;"73089090";"SC";82370
2024;3;"35061090";"SC";2527
2024;4;"02064900";"SC";14618
2024;3;"82081000";"SC";2281
2024;1;"84833029";"SC";284
2024;5;"07061000";"SC";16
2024;1;"07095100";"SC";48
2024;5;"39201099";"SC";3753
2024;3;"16010000";"SC";2189
2024;3;"54077300";"SC";4
2024;3;"32129090";"SC";1256
2024;3;"04051000";"SC";71
2024;2;"84137090";"SC";505
2024;2;"07099300";"SC";36
2024;1;"84136090";"SC";7847
2024;2;"85369090";"SC";1188
2024;1;"73072900";"SC";8301
2024;5;"15092000";"SC";68
2024;2;"08119000";"SC";16
2024;1;"87082999";"SC";662
2024;3;"61124100";"SC";885
2024;5;"32041600";"SC";4829
2024;5;"39202019";"SC";20125
2024;4;"84849000";"SC";196
2024;1;"94069020";"SC";29600
2024;3;"21069090";"SC";4952
2024;4;"90261029";"SC";355
2024;3;"85392190";"SC";32
2024;3;"84149039";"SC";1163
2024;3;"07104000";"SC";62
2024;5;"05040090";"SC";21303
2024;5;"28273200";"SC";8624
2024;4;"18063110";"SC";6
2024;2;"85030090";"SC";137
2024;2;"09092100";"SC";32
2024;4;"84149020";"SC";634
2024;4;"84839000";"SC";191
2024;3;"90328911";"SC";1119
2024;2;"85469000";"SC";0
2024;5;"27101999";"SC";1608
2024;1;"62045900";"SC";2662
2024;4;"83071090";"SC";358
2024;1;"94059900";"SC";2881
2024;2;"48042100";"SC";52767
2024;5;"28092019";"SC";11851
2024;2;"39039090";"SC";19
2024;5;"90329099";"SC";52
2024;3;"08045020";"SC";80
2024;5;"02032900";"SC";184275
2024;2;"94034000";"SC";1938
2024;3;"07102900";"SC";16
2024;1;"05119999";"SC";12982
2024;5;"74081900";"SC";505391
2024;1;"73269090";"SC";35124
2024;4;"15071000";"SC";930348
2024;5;"62029000";"SC";72
2024;4;"63041990";"SC";943
2024;2;"85381000";"SC";148
2024;3;"03035400";"SC";56
2024;2;"08031000";"SC";20
2024;4;"71031000";"SC";535
2024;5;"84148033";"SC";3490
2024;1;"84198190";"SC";1700
2024;3;"84089090";"SC";482
2024;4;"23099020";"SC";91125
2024;4;"62043900";"SC";46
2024;3;"08055000";"SC";60
2024;1;"85311090";"SC";17381
2024;3;"73209000";"SC";185
2024;2;"90132000";"SC";1279
2024;2;"85321000";"SC";100
2024;1;"87082999";"SC";1485
2024;2;"16041410";"SC";96
2024;2;"84849000";"SC";3235
2024;3;"85014019";"SC";1299
2024;3;"16010000";"SC";389821
2024;3;"61046300";"SC";94
2024;2;"84143011";"SC";6307
2024;1;"40103400";"SC";117
2024;1;"20071000";"SC";24
2024;5;"94036000";"SC";11954
2024;3;"94039900";"SC";800
2024;3;"15121911";"SC";273
2024;4;"34054000";"SC";970
2024;4;"61032300";"SC";5685
2024;5;"84824000";"SC";846
2024;4;"82081000";"SC";448
2024;4;"73269090";"SC";60
2024;5;"48045990";"SC";21400
2024;5;"85014019";"SC";1968
2024;4;"82055100";"SC";83
2024;1;"94016100";"SC";20201
2024;5;"48051900";"SC";43121
2024;5;"95069100";"SC";1298
2024;5;"84603900";"SC";1200
2024;4;"16010000";"SC";188884
2024;5;"82083000";"SC";416
2024;2;"08071900";"SC";110
2024;3;"49089000";"SC";1791
2024;1;"20052000";"SC";35
2024;1;"44111310";"SC";67919
2024;1;"05119999";"SC";19556
2024;5;"85362000";"SC";1011
2024;4;"84145990";"SC";86
2024;5;"85361000";"SC";15370
2024;1;"84799090";"SC";47080
2024;5;"61022000";"SC";778
2024;1;"96170010";"SC";813
2024;5;"70139190";"SC";5
2024;1;"03074310";"SC";83
2024;5;"85159000";"SC";452
2024;3;"07051100";"SC";54
2024;3;"85149000";"SC";80
2024;4;"84669420";"SC";200
2024;2;"08094000";"SC";17
2024;3;"85015110";"SC";576
2024;1;"62046300";"SC";2425
2024;5;"84099912";"SC";1170433
2024;4;"22021000";"SC";113
2024;3;"32151100";"SC";3053
2024;4;"04051000";"SC";300
2024;2;"22029900";"SC";141
2024;3;"94032090";"SC";812
2024;4;"40093100";"SC";698
2024;2;"62045900";"SC";31
2024;3;"73182200";"SC";39
2024;5;"59069900";"SC";420
2024;5;"94035000";"SC";14209
2024;5;"61062000";"SC";764
2024;4;"21039091";"SC";107
2024;2;"02071400";"SC";60156
2024;4;"55111000";"SC";261
2024;3;"85332900";"SC";26296
2024;4;"60064300";"SC";3790
2024;5;"59113200";"SC";301802
2024;4;"85168090";"SC";267
2024;1;"69022010";"SC";33164
2024;2;"90268000";"SC";2130
2024;4;"20052000";"SC";84
2024;3;"62092000";"SC";1342
2024;4;"40103900";"SC";834
2024;5;"16025000";"SC";40
2024;4;"85333110";"SC";8
2024;3;"84349000";"SC";2900
2024;1;"85369090";"SC";122
2024;2;"84839000";"SC";25422
2024;3;"40169300";"SC";30
2024;4;"87083090";"SC";1588
2024;2;"84388090";"SC";480
2024;3;"69072100";"SC";40924
2024;1;"28391900";"SC";17136
2024;5;"62046200";"SC";24263
2024;3;"35030019";"SC";1013192
2024;4;"62024000";"SC";787
2024;4;"85392910";"SC";67
2024;3;"21039029";"SC";700
2024;3;"16023230";"SC";35950
2024;5;"85444200";"SC";5
2024;4;"90321090";"SC";27
2024;4;"85052090";"SC";1495
2024;5;"04069020";"SC";99
2024;3;"07101000";"SC";424
2024;3;"42022220";"SC";0
2024;5;"38249939";"SC";2893
2024;3;"02071220";"SC";2898
2024;5;"61159500";"SC";56
2024;1;"38099190";"SC";10
2024;4;"85015110";"SC";14159
2024;4;"72202010";"SC";1887
2024;5;"85030090";"SC";1643
2024;5;"84099999";"SC";2641
2024;2;"07049000";"SC";59
2024;3;"48064000";"SC";47
2024;4;"85176294";"SC";16992
2024;5;"54011011";"SC";612
2024;5;"39199090";"SC";42
2024;1;"85372090";"SC";38638
2024;3;"07099300";"SC";31
2024;2;"94034000";"SC";36
2024;1;"02032900";"SC";5988
2024;4;"73219000";"SC";191
2024;1;"73209000";"SC";76
2024;5;"62034300";"SC";24
2024;5;"84329000";"SC";6858
2024;4;"61062000";"SC";50
2024;2;"84339010";"SC";106
2024;1;"62043900";"SC";50
2024;1;"02071400";"SC";35563
2024;2;"85171490";"SC";247
2024;5;"84836090";"SC";1055
2024;2;"62046200";"SC";90
2024;3;"62029000";"SC";33
2024;4;"84835010";"SC";73
2024;2;"85043400";"SC";29251
2024;4;"02071400";"SC";20542
2024;5;"05040011";"SC";96522
2024;1;"85366990";"SC";1143
2024;5;"87082993";"SC";2605
2024;3;"30064012";"SC";17136
2024;2;"07020000";"SC";86
2024;2;"85044050";"SC";50350
2024;2;"39249000";"SC";30974
2024;4;"62034300";"SC";1443
2024;1;"03061710";"SC";228
2024;1;"85015290";"SC";15728
2024;2;"32141020";"SC";192
2024;2;"48010030";"SC";3076
2024;3;"40169990";"SC";2573
2024;4;"84148011";"SC";125592
2024;5;"85171490";"SC";286
2024;4;"82082000";"SC";10500
2024;5;"90314990";"SC";1404
2024;5;"07061000";"SC";65
2024;3;"94016100";"SC";25188
2024;2;"27101991";"SC";904
2024;5;"85043119";"SC";20
2024;4;"84669420";"SC";5458
2024;2;"19021100";"SC";22
2024;1;"07099300";"SC";11
2024;3;"08081000";"SC";69
2024;3;"84099120";"SC";6667
2024;1;"08045020";"SC";12
2024;4;"29053200";"SC";18
